date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-03-09,00679B,元大美債20年,otc,116,58,6339,57,100,0,100,100,0,TPEx
2026-03-09,00687B,國泰20年美債,otc,47,103,10322,-176,6,1,6,5,0,TPEx
2026-03-09,00694B,富邦美債1-3,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00695B,富邦美債7-10,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00696B,富邦美債20年,otc,1,10,182,-9,0,0,0,0,0,TPEx
2026-03-09,00697B,元大美債7-10,otc,8,0,13,8,0,0,0,0,0,TPEx
2026-03-09,00719B,元大美債1-3,otc,7,0,84,7,0,0,0,0,0,TPEx
2026-03-09,00720B,元大投資級公司債,otc,201,19,3270,172,84,5,84,79,0,TPEx
2026-03-09,00722B,群益投資級電信債,otc,0,0,110,0,0,0,0,0,0,TPEx
2026-03-09,00723B,群益投資級科技債,otc,0,0,114,0,0,0,0,0,0,TPEx
2026-03-09,00724B,群益投資級金融債,otc,0,0,35,0,0,0,0,0,0,TPEx
2026-03-09,00725B,國泰投資級公司債,otc,11,4,751,7,0,0,0,0,0,TPEx
2026-03-09,00726B,國泰新興投等債,otc,0,0,2,0,0,0,0,0,0,TPEx
2026-03-09,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00734B,台新JPM新興債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00740B,富邦全球投等債,otc,0,0,84,0,0,0,0,0,0,TPEx
2026-03-09,00741B,富邦全球非投等債,otc,0,0,23,0,0,0,0,0,0,TPEx
2026-03-09,00746B,富邦A級公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00749B,凱基新興債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00750B,凱基科技債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00751B,元大AAA至A公司債,otc,3,0,3670,3,0,0,0,0,0,TPEx
2026-03-09,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00755B,群益投資級公用債,otc,0,0,9,0,0,0,0,0,0,TPEx
2026-03-09,00756B,群益投等新興公債,otc,2,2,21,0,0,0,0,0,0,TPEx
2026-03-09,00758B,復華能源債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00759B,復華製藥債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-03-09,00760B,復華新興企業債,otc,0,0,3,0,0,0,0,0,0,TPEx
2026-03-09,00761B,國泰A級公司債,otc,0,0,31,0,0,0,0,0,0,TPEx
2026-03-09,00764B,群益25年美債,otc,0,1,31,-1,0,0,0,0,0,TPEx
2026-03-09,00768B,復華20年美債,otc,0,5,7,-5,0,0,0,0,0,TPEx
